date,cases,deaths
2021-02-04,726.0,12.0
2021-02-05,348.0,0.0
2021-02-06,399.0,0.0
2021-02-07,287.0,22.0
2021-02-08,134.0,3.0
2021-02-09,153.0,9.0
2021-02-10,179.0,7.0
2021-02-11,232.0,9.0
2021-02-12,225.0,11.0
2021-02-13,210.0,9.0
2021-02-14,190.0,7.0
2021-02-15,151.0,3.0
2021-02-16,93.0,6.0
2021-02-17,140.0,0.0
2021-02-18,174.0,5.0
2021-02-19,129.0,3.0
2021-02-20,165.0,6.0
2021-02-21,105.0,4.0
2021-02-22,122.0,2.0
2021-02-23,133.0,4.0
2021-02-24,122.0,7.0
2021-02-25,154.0,3.0
2021-02-26,125.0,4.0
2021-02-27,123.0,7.0
2021-02-28,0.0,0.0
2021-03-01,220.0,12.0
2021-03-02,4.0,4.0
2021-03-03,106.0,11.0
2021-03-04,111.0,5.0
2021-03-05,127.0,2.0
2021-03-06,133.0,4.0
2021-03-07,0.0,0.0
2021-03-08,176.0,14.0
2021-03-09,94.0,5.0
2021-03-10,111.0,6.0
2021-03-11,130.0,6.0
2021-03-12,123.0,4.0
2021-03-13,0.0,0.0
2021-03-14,0.0,0.0
2021-03-15,314.0,12.0
2021-03-16,65.0,2.0
2021-03-17,171.0,2.0
2021-03-18,123.0,1.0
2021-03-19,174.0,3.0
2021-03-20,188.0,1.0
2021-03-21,148.0,9.0
2021-03-22,74.0,5.0
2021-03-23,196.0,1.0
2021-03-24,192.0,4.0
2021-03-25,200.0,7.0
2021-03-26,208.0,10.0
2021-03-27,0.0,0.0
2021-03-28,441.0,0.0
2021-03-29,71.0,6.0
2021-03-30,223.0,2.0
2021-03-31,190.0,6.0
2021-04-01,228.0,5.0
2021-04-02,191.0,3.0
2021-04-03,213.0,5.0
2021-04-04,0.0,0.0
2021-04-05,278.0,3.0
2021-04-06,141.0,1.0
2021-04-07,184.0,2.0
2021-04-08,228.0,0.0
2021-04-09,191.0,1.0
2021-04-10,0.0,1.0
2021-04-11,376.0,1.0
2021-04-12,118.0,0.0
2021-04-13,139.0,3.0
2021-04-14,266.0,2.0
2021-04-15,197.0,0.0
2021-04-16,205.0,2.0
2021-04-17,190.0,1.0
2021-04-18,147.0,0.0
2021-04-19,133.0,3.0
2021-04-20,101.0,0.0
2021-04-21,148.0,0.0
2021-04-22,167.0,7.0
2021-04-23,129.0,4.0
2021-04-24,159.0,2.0
2021-04-25,119.0,1.0
2021-04-26,68.0,3.0
2021-04-27,116.0,2.0
2021-04-28,165.0,2.0
2021-04-29,103.0,5.0
2021-04-30,132.0,4.0
2021-05-01,142.0,0.0
2021-05-02,94.0,1.0
2021-05-03,57.0,2.0
2021-05-04,97.0,2.0
2021-05-05,117.0,3.0
2021-05-06,101.0,0.0
2021-05-07,111.0,1.0
2021-05-08,83.0,1.0
2021-05-09,86.0,0.0
2021-05-10,69.0,0.0
2021-05-11,27.0,0.0
2021-05-12,124.0,1.0
2021-05-13,65.0,5.0
2021-05-14,38.0,4.0
2021-05-15,0.0,0.0
2021-05-16,152.0,1.0
2021-05-17,23.0,-4.0
2021-05-18,49.0,1.0
2021-05-19,0.0,0.0
2021-05-20,164.0,2.0
2021-05-21,39.0,2.0
2021-05-22,51.0,1.0
2021-05-23,23.0,2.0
2021-05-24,16.0,0.0
2021-05-25,31.0,2.0
2021-05-26,20.0,1.0
2021-05-27,28.0,-2.0
2021-05-28,32.0,0.0
2021-05-29,23.0,0.0
2021-05-30,26.0,2.0
2021-05-31,0.0,0.0
2021-06-01,18.0,1.0
2021-06-02,17.0,0.0
2021-06-03,25.0,1.0
2021-06-04,17.0,1.0
2021-06-05,22.0,0.0
2021-06-06,10.0,0.0
2021-06-07,10.0,0.0
2021-06-08,5.0,0.0
2021-06-09,6.0,0.0
2021-06-10,15.0,4.0
2021-06-11,14.0,2.0
2021-06-12,0.0,0.0
2021-06-13,0.0,0.0
2021-06-14,25.0,3.0
2021-06-15,8.0,2.0
2021-06-16,11.0,0.0
2021-06-17,9.0,1.0
2021-06-18,7.0,0.0
2021-06-19,0.0,0.0
2021-06-20,0.0,0.0
2021-06-21,20.0,1.0
2021-06-22,4.0,0.0
2021-06-23,5.0,0.0
2021-06-24,-1.0,1.0
2021-06-25,3.0,0.0
2021-06-26,0.0,0.0
2021-06-27,0.0,0.0
2021-06-28,13.0,-1.0
2021-06-29,13.0,0.0
2021-06-30,5.0,1.0
2021-07-01,4.0,0.0
2021-07-02,6.0,0.0
2021-07-03,0.0,0.0
2021-07-04,0.0,0.0
2021-07-05,0.0,0.0
2021-07-06,31.0,1.0
2021-07-07,7.0,1.0
2021-07-08,17.0,0.0
2021-07-09,45.0,2.0
2021-07-10,0.0,0.0
2021-07-11,0.0,0.0
2021-07-12,0.0,0.0
2021-07-13,16.0,0.0
2021-07-14,30.0,0.0
2021-07-15,33.0,0.0
2021-07-16,27.0,1.0
2021-07-17,0.0,0.0
2021-07-18,0.0,0.0
2021-07-19,70.0,0.0
2021-07-20,37.0,0.0
2021-07-21,70.0,0.0
2021-07-22,48.0,2.0
2021-07-23,67.0,0.0
2021-07-24,0.0,0.0
2021-07-25,0.0,0.0
2021-07-26,108.0,0.0
2021-07-27,77.0,1.0
2021-07-28,76.0,0.0
2021-07-29,102.0,0.0
2021-07-30,106.0,0.0
2021-07-31,0.0,0.0
