date,cases,deaths
2020-10-10,3.0,1.0
2020-10-11,5.0,0.0
2020-10-12,13.0,1.0
2020-10-13,2.0,1.0
2020-10-14,0.0,0.0
2020-10-15,5.0,0.0
2020-10-16,6.0,2.0
2020-10-17,0.0,1.0
2020-10-18,8.0,0.0
2020-10-19,2.0,0.0
2020-10-20,4.0,0.0
2020-10-21,9.0,0.0
2020-10-22,11.0,1.0
2020-10-23,7.0,0.0
2020-10-24,4.0,0.0
2020-10-25,11.0,0.0
2020-10-26,24.0,0.0
2020-10-27,24.0,0.0
2020-10-28,7.0,1.0
2020-10-29,5.0,0.0
2020-10-30,16.0,0.0
2020-10-31,9.0,2.0
2020-11-01,22.0,0.0
2020-11-02,9.0,0.0
2020-11-03,5.0,0.0
2020-11-04,13.0,1.0
2020-11-05,11.0,0.0
2020-11-06,22.0,0.0
2020-11-07,12.0,0.0
2020-11-08,16.0,0.0
2020-11-09,11.0,0.0
2020-11-10,30.0,0.0
2020-11-11,22.0,0.0
2020-11-12,8.0,0.0
2020-11-13,33.0,0.0
2020-11-14,23.0,1.0
2020-11-15,21.0,1.0
2020-11-16,18.0,0.0
2020-11-17,69.0,0.0
2020-11-18,52.0,2.0
2020-11-19,30.0,0.0
2020-11-20,32.0,0.0
2020-11-21,138.0,0.0
2020-11-22,34.0,0.0
2020-11-23,31.0,0.0
2020-11-24,70.0,0.0
2020-11-25,68.0,1.0
2020-11-26,0.0,0.0
2020-11-27,71.0,0.0
2020-11-28,77.0,1.0
2020-11-29,43.0,0.0
2020-11-30,27.0,0.0
2020-12-01,82.0,0.0
2020-12-02,75.0,2.0
2020-12-03,85.0,1.0
2020-12-04,83.0,2.0
2020-12-05,57.0,0.0
2020-12-06,48.0,0.0
2020-12-07,37.0,0.0
2020-12-08,40.0,1.0
2020-12-09,117.0,2.0
2020-12-10,68.0,2.0
2020-12-11,82.0,0.0
2020-12-12,64.0,2.0
2020-12-13,65.0,2.0
2020-12-14,48.0,1.0
2020-12-15,88.0,0.0
2020-12-16,92.0,4.0
2020-12-17,62.0,1.0
2020-12-18,84.0,1.0
2020-12-19,131.0,2.0
2020-12-20,64.0,2.0
2020-12-21,57.0,0.0
2020-12-22,175.0,0.0
2020-12-23,0.0,0.0
2020-12-24,0.0,9.0
2020-12-25,0.0,-9.0
2020-12-26,0.0,0.0
2020-12-27,0.0,0.0
2020-12-28,-181.0,3.0
2020-12-29,64.0,9.0
2020-12-30,56.0,5.0
2020-12-31,159.0,4.0
2021-01-01,0.0,0.0
2021-01-02,221.0,2.0
2021-01-03,91.0,9.0
2021-01-04,42.0,4.0
2021-01-05,390.0,3.0
2021-01-06,63.0,6.0
2021-01-07,92.0,7.0
2021-01-08,170.0,2.0
2021-01-09,115.0,4.0
2021-01-10,196.0,1.0
2021-01-11,0.0,0.0
2021-01-12,231.0,1.0
2021-01-13,131.0,6.0
2021-01-14,114.0,5.0
2021-01-15,110.0,3.0
2021-01-16,164.0,3.0
2021-01-17,111.0,6.0
2021-01-18,97.0,2.0
2021-01-19,87.0,1.0
2021-01-20,91.0,5.0
2021-01-21,193.0,4.0
2021-01-22,127.0,3.0
2021-01-23,119.0,3.0
2021-01-24,107.0,4.0
2021-01-25,108.0,0.0
2021-01-26,59.0,1.0
2021-01-27,71.0,4.0
2021-01-28,120.0,2.0
2021-01-29,82.0,5.0
2021-01-30,74.0,6.0
2021-01-31,53.0,2.0
2021-02-01,36.0,0.0
2021-02-02,31.0,0.0
2021-02-03,0.0,0.0
2021-02-04,240.0,4.0
2021-02-05,93.0,0.0
2021-02-06,116.0,0.0
2021-02-07,83.0,8.0
2021-02-08,37.0,4.0
2021-02-09,24.0,3.0
2021-02-10,45.0,1.0
2021-02-11,51.0,6.0
2021-02-12,40.0,4.0
2021-02-13,51.0,4.0
2021-02-14,50.0,1.0
2021-02-15,32.0,3.0
2021-02-16,12.0,0.0
2021-02-17,21.0,4.0
2021-02-18,32.0,2.0
2021-02-19,39.0,1.0
2021-02-20,27.0,2.0
2021-02-21,45.0,2.0
2021-02-22,30.0,0.0
2021-02-23,25.0,2.0
2021-02-24,48.0,3.0
2021-02-25,44.0,2.0
2021-02-26,56.0,3.0
2021-02-27,37.0,2.0
2021-02-28,0.0,0.0
2021-03-01,81.0,2.0
2021-03-02,4.0,0.0
2021-03-03,34.0,2.0
2021-03-04,41.0,1.0
2021-03-05,48.0,2.0
2021-03-06,41.0,2.0
2021-03-07,0.0,0.0
2021-03-08,63.0,3.0
2021-03-09,33.0,3.0
2021-03-10,59.0,0.0
2021-03-11,52.0,0.0
2021-03-12,54.0,3.0
2021-03-13,0.0,0.0
2021-03-14,0.0,0.0
2021-03-15,206.0,3.0
2021-03-16,46.0,0.0
2021-03-17,62.0,0.0
2021-03-18,82.0,3.0
2021-03-19,99.0,1.0
2021-03-20,36.0,0.0
2021-03-21,155.0,1.0
2021-03-22,57.0,0.0
2021-03-23,94.0,1.0
2021-03-24,73.0,5.0
2021-03-25,112.0,2.0
2021-03-26,96.0,1.0
2021-03-27,0.0,0.0
2021-03-28,31.0,1.0
2021-03-29,266.0,3.0
2021-03-30,73.0,1.0
2021-03-31,104.0,1.0
2021-04-01,97.0,1.0
2021-04-02,100.0,0.0
2021-04-03,85.0,1.0
2021-04-04,0.0,0.0
2021-04-05,107.0,2.0
2021-04-06,39.0,0.0
2021-04-07,67.0,2.0
2021-04-08,61.0,0.0
2021-04-09,64.0,2.0
2021-04-10,0.0,1.0
2021-04-11,125.0,0.0
2021-04-12,43.0,0.0
2021-04-13,39.0,0.0
2021-04-14,45.0,0.0
2021-04-15,45.0,1.0
2021-04-16,58.0,0.0
2021-04-17,48.0,1.0
2021-04-18,38.0,0.0
2021-04-19,34.0,2.0
2021-04-20,20.0,0.0
2021-04-21,26.0,2.0
2021-04-22,39.0,0.0
2021-04-23,31.0,0.0
2021-04-24,26.0,2.0
2021-04-25,30.0,0.0
2021-04-26,17.0,0.0
2021-04-27,14.0,0.0
2021-04-28,20.0,0.0
2021-04-29,25.0,0.0
2021-04-30,29.0,0.0
2021-05-01,25.0,0.0
2021-05-02,26.0,0.0
2021-05-03,13.0,1.0
2021-05-04,15.0,0.0
2021-05-05,19.0,0.0
2021-05-06,21.0,0.0
2021-05-07,27.0,0.0
2021-05-08,17.0,0.0
2021-05-09,18.0,1.0
2021-05-10,10.0,0.0
2021-05-11,6.0,0.0
2021-05-12,17.0,1.0
2021-05-13,17.0,0.0
2021-05-14,8.0,1.0
2021-05-15,0.0,0.0
2021-05-16,23.0,0.0
2021-05-17,8.0,0.0
2021-05-18,12.0,1.0
2021-05-19,0.0,0.0
2021-05-20,27.0,0.0
2021-05-21,19.0,0.0
2021-05-22,10.0,0.0
2021-05-23,7.0,0.0
2021-05-24,6.0,0.0
2021-05-25,6.0,1.0
2021-05-26,6.0,1.0
2021-05-27,5.0,1.0
2021-05-28,5.0,0.0
2021-05-29,6.0,0.0
2021-05-30,3.0,0.0
2021-05-31,0.0,0.0
2021-06-01,3.0,0.0
2021-06-02,0.0,0.0
2021-06-03,2.0,0.0
2021-06-04,1.0,0.0
2021-06-05,1.0,0.0
2021-06-06,4.0,0.0
2021-06-07,1.0,0.0
2021-06-08,1.0,0.0
2021-06-09,2.0,0.0
2021-06-10,3.0,1.0
2021-06-11,1.0,0.0
2021-06-12,0.0,0.0
2021-06-13,0.0,0.0
2021-06-14,3.0,-1.0
2021-06-15,-2.0,0.0
2021-06-16,-1.0,0.0
2021-06-17,2.0,0.0
2021-06-18,3.0,0.0
2021-06-19,0.0,0.0
2021-06-20,0.0,0.0
2021-06-21,4.0,0.0
2021-06-22,-1.0,0.0
2021-06-23,1.0,0.0
2021-06-24,1.0,0.0
2021-06-25,2.0,0.0
2021-06-26,0.0,0.0
2021-06-27,0.0,0.0
2021-06-28,5.0,1.0
2021-06-29,4.0,0.0
2021-06-30,4.0,0.0
2021-07-01,4.0,0.0
2021-07-02,-1.0,0.0
2021-07-03,0.0,0.0
2021-07-04,0.0,0.0
2021-07-05,0.0,0.0
2021-07-06,12.0,1.0
2021-07-07,4.0,0.0
2021-07-08,2.0,0.0
2021-07-09,22.0,0.0
2021-07-10,0.0,0.0
2021-07-11,0.0,0.0
2021-07-12,0.0,0.0
2021-07-13,8.0,0.0
2021-07-14,10.0,0.0
2021-07-15,8.0,0.0
2021-07-16,27.0,0.0
2021-07-17,0.0,0.0
2021-07-18,0.0,0.0
2021-07-19,59.0,0.0
2021-07-20,27.0,2.0
2021-07-21,39.0,-1.0
2021-07-22,30.0,1.0
2021-07-23,83.0,1.0
2021-07-24,0.0,0.0
2021-07-25,0.0,0.0
2021-07-26,92.0,3.0
2021-07-27,33.0,2.0
2021-07-28,35.0,1.0
2021-07-29,31.0,2.0
2021-07-30,39.0,1.0
2021-07-31,0.0,0.0
