700,19257
11025,11026
13226,14448
25388,25390
11870,11873
9872,10318
4813,20670
19175,29004
19620,19623
2030,16778
24298,24299
8026,10667
11763,19250
3431,3433
21767,24579
7944,7945
2532,21115
3765,8276
13178,13180
19916,21116
23824,27485
23431,23432
889,20267
15372,15373
20916,20918
18174,18176
16305,16307
28414,28415
10716,25680
833,834
5073,15625
4351,21726
26514,26515
17141,17142
28262,28263
19905,25552
28296,28298
10159,10164
15866,20652
11150,18021
3370,28229
23268,23272
7307,7308
29055,29058
11688,21685
18179,24322
6394,16140
25758,25759
6054,6055
26888,26890
10012,10014
28526,28527
23963,27821
2730,23644
8490,22391
6274,18030
19143,19144
2566,29506
16108,25139
21069,21070
13172,13174
21561,28346
12582,12583
22185,22186
118,8047
15133,17208
13210,23762
7754,7757
6887,6888
6806,6809
9647,24842
24816,24819
20110,20111
28106,28107
11627,25934
11163,18884
3106,3110
3961,19745
23878,26030
6350,26918
7301,7302
7150,7151
6427,9245
29324,29326
4712,4713
21435,24872
17806,17810
18715,18720
14289,14290
21872,21874
15857,16005
29865,29870
856,22898
14408,14410
6583,15333
461,462
9086,20197
4762,26560
9463,22593
17013,17869
29674,29677
19029,19031
21065,24266
17,2231
28817,28818
10642,10644
9931,21556
21432,22966
5043,16218
15943,15944
24873,24874
13314,13315
17022,17023
50,16659
10156,10157
9338,23340
23953,23954
741,18595
3976,4934
8506,21594
13315,13317
17874,17875
9018,9020
16855,16856
1786,5202
8118,8120
10029,21695
3918,21469
20411,27147
12003,12004
6554,18663
21818,21819
4948,20904
27864,27865
12169,12170
14171,14172
418,17257
8564,19626
3484,5788
20909,20910
1886,24621
26871,26873
9668,17291
14269,14270
6231,6232
18799,24863
14847,14848
18831,29754
18409,24813
14948,29586
27055,27057
16391,22389
6353,22972
6997,23407
21195,26075
5322,12885
6676,6678
17581,17583
1102,2162
8949,9872
19773,20587
6216,16352
6462,17365
853,3923
16034,16038
8942,14490
13201,26993
14476,14478
20950,20955
26298,26302
26369,26372
11235,15114
8752,15507
11888,14263
18125,20347
12272,14929
631,7800
29776,29777
16529,16530
21877,25679
13889,13890
16314,16318
17852,21617
20154,20155
9528,23799
1709,20587
17753,17754
14376,14377
13234,13235
25388,25391
26808,26809
15731,18770
3061,3062
4211,20906
18399,25713
26339,26340
1513,19101
18473,18474
18218,29073
14041,14042
20228,21460
27992,27993
13524,28385
11144,18886
272,23313
6225,21454
16530,25638
17926,17930
18555,23944
9499,10229
18987,18988
14293,14296
26064,26260
14004,14007
2685,2919
8586,8594
26049,26050
12881,16150
7258,7259
29013,29014
23493,23496
3632,16108
640,17991
9825,9830
17819,17821
16813,16814
162,26698
19951,19955
29015,29016
404,12077
10558,26493
6636,6637
5562,5563
19606,19607
9727,9729
6260,12503
3211,24969
20989,20990
7529,7530
13748,21854
24069,24071
27883,27886
18915,28483
15821,15822
2504,29588
4972,10508
21400,23520
16314,28256
11458,21235
8501,27803
22839,22842
25188,29349
5498,14705
14642,14643
16802,23217
2457,2459
8587,8588
16536,18235
9030,10596
1158,6184
4406,9053
9504,9509
579,9230
18261,18262
162,24790
24454,24457
8885,8886
2500,8576
23708,23711
16474,29810
9965,24960
18460,27061
7666,22296
24539,24540
19224,19226
9813,9814
1746,13051
24112,24113
18848,18849
13207,23662
4108,10788
5475,5479
4654,13639
6024,21912
1879,27547
1376,1377
21339,21341
4124,4125
6884,6893
6569,6570
17291,17302
12967,12968
22037,22723
8998,8999
15096,15099
13296,18350
25076,25078
11150,11152
18797,18800
22244,22251
1549,16590
10641,17448
28139,28141
13404,14151
10756,10757
18460,25581
7057,11339
957,15391
3261,11097
14053,23677
3111,20897
19681,19684
9847,19280
21467,21470
2385,23108
4745,23075
2130,5831
24216,29738
18313,23641
16272,28638
9938,16616
14015,14016
12443,18243
4969,4970
5583,27803
21309,23168
737,16491
5214,5216
15240,15243
25776,27152
2020,28772
11222,11227
7613,7614
13811,19857
13330,26147
27014,27016
13017,13019
8156,15982
26158,26159
14122,16919
26088,26089
14125,14126
11668,11670
28769,28770
20497,24252
6662,12923
18702,18708
6886,6888
22197,27306
17157,17159
22260,22264
12979,12980
11512,11513
4076,29875
4220,4373
17340,17342
16307,26690
6332,19792
19607,28587
1603,21541
11344,20305
18422,23272
1639,15264
26745,26746
3657,3658
27479,28152
22832,22833
881,19707
11567,11568
17876,28336
16438,16439
11827,22890
5779,14310
16746,16752
17775,21726
2274,28367
9250,9251
26315,26316
4290,4304
1609,1610
6420,23500
16808,16809
8134,17096
2565,25847
8108,8109
6666,14554
2941,27977
19206,19207
12663,13918
13445,25937
6743,26852
15030,19783
3212,25258
11146,25332
27153,27893
12449,24071
1232,5056
5144,5155
9980,25448
3150,28404
14107,14109
2733,7997
1806,5856
27003,29889
5078,10012
8633,12544
9695,9700
18861,18869
9682,9684
3708,12080
8557,23245
8715,13909
5883,26126
16531,16532
1701,6739
14563,19953
26186,26207
13828,13830
14739,14741
1317,1318
24512,26783
208,20757
14273,14274
5842,17967
29738,29740
16708,28337
15052,15053
18267,18269
12806,12807
25329,25331
2747,26650
946,9480
24496,29194
23582,23583
15058,15059
3164,17440
20863,23023
9425,14749
6248,6253
2869,22028
26027,26029
9900,9901
6816,6817
3578,3580
13087,13089
11521,17959
14119,14120
4380,4387
10647,29237
23438,23439
18013,18014
12617,12618
1278,29948
6213,6216
803,16352
22524,22525
1787,5922
17261,21833
16909,16914
26053,27041
16169,16170
9354,28576
9530,17143
13286,24968
5435,26594
21495,21496
23376,26095
2770,2771
13827,13828
1308,24778
29252,29256
7467,22821
1879,10860
10033,10036
8894,15233
11933,15993
4506,22986
20405,20406
27940,27941
6608,22499
11594,28730
28321,28322
10148,22878
15423,15425
20980,20981
22123,22125
13351,21590
1957,1962
11017,12187
8271,16488
7257,19219
16265,22074
29687,29688
29099,29101
18201,18202
23877,27294
22176,22178
28349,28351
10766,29053
26409,26418
4125,5995
3754,12678
20953,21383
7521,7523
10287,29230
12187,12191
21359,21360
13790,13791
26678,26679
8765,15794
5895,7880
12469,12471
7911,17939
8684,8685
19452,19453
19637,22169
8595,16928
22899,29810
24466,26691
20831,28929
28041,28045
14665,14673
21992,21993
137,7594
15118,15120
14311,14313
14432,18986
17709,17712
10233,15724
26289,26290
19818,19820
22027,22029
24208,24209
17783,17857
4585,27583
20298,20299
21400,21401
7027,7028
28869,28873
891,17289
24448,24450
11987,11989
17044,17045
13031,13034
3210,14933
17011,26949
2241,4602
8872,19394
15279,24267
7460,7461
25849,25852
91,23401
12256,12747
23870,28940
22419,25564
27429,27430
1650,1651
2983,18497
6503,7003
13955,13956
17994,18297
12875,12876
5959,5962
5497,5502
13272,13276
29233,29234
10122,10126
11629,28552
21900,21901
12733,22362
7212,8951
2219,2224
15063,15825
3227,3229
11034,11037
121,3843
13948,13955
5039,25829
16060,16064
16682,28311
20822,20823
4099,4100
23301,23302
7812,22486
13130,21963
9985,13890
2949,2958
20908,20913
1984,22136
10774,10775
8002,8003
29735,29736
8566,21238
9677,9678
28368,28371
20614,20616
20415,20416
2342,29782
13720,16167
28291,28296
16775,16784
7925,7926
26139,26141
7525,7526
331,6532
25867,25869
125,27853
19251,27798
18243,21153
8183,8185
22774,22775
19451,19452
4590,4593
13304,13306
9152,9155
580,581
5859,25207
1663,16043
16064,16065
17372,29738
13206,23792
27779,27782
9422,9424
1943,1957
16718,17223
12870,12872
4289,16811
19534,19535
27607,27608
10644,17201
8904,8905
8149,8150
10498,10499
13185,18269
11842,11843
1769,24275
25268,25270
20609,20614
26331,26332
7508,21022
2654,2658
5476,5477
19365,19366
3531,3536
11070,11074
26618,26621
19440,20602
17315,27644
4067,24932
25389,25391
10887,10888
73,74
14124,29632
28214,28216
16912,20195
366,10939
17937,17939
14380,14381
1611,26503
23026,23027
16027,17290
20595,27821
27800,27802
6075,20519
17024,17025
5468,25098
7062,24655
2546,2547
9648,19488
23918,23919
4330,4331
19178,19179
16873,16875
14852,24277
7619,7620
13960,13963
7680,23892
7473,8161
9688,9689
11012,25061
8169,28058
16513,16514
17081,17082
2160,4356
16242,24788
25754,25755
8136,24037
6828,24091
7292,16215
1139,13552
15540,15541
1911,12382
442,19853
18496,20696
12578,19124
22169,22170
20698,27012
29843,29844
24838,24839
10354,15279
16128,16129
7220,7221
6547,23022
7599,7606
12993,12995
18253,18256
6837,27442
2009,3532
14374,14375
1071,5506
26307,29266
10572,10574
21291,21292
28518,28519
20745,20746
10353,17336
19765,19766
16742,16743
28833,28834
2500,7022
4892,7084
17613,17616
23614,23615
17392,18183
20701,20813
8576,11745
26808,26811
7212,14190
21581,21582
4561,28609
3116,12980
26672,26673
4019,14952
12619,12620
28478,28480
11878,11879
4868,26765
17852,24912
21935,21936
4411,23031
2189,12456
19662,19663
5649,5651
9484,9486
28866,28867
6269,6270
12962,12963
6755,16928
16748,24340
13884,13886
3967,21134
9353,9354
19747,19751
267,27906
2858,2861
9684,15112
4841,7183
26977,26985
16168,16169
19041,19042
25223,25225
5267,7127
4915,9247
10244,10253
17723,23702
17302,17308
3397,26355
4206,4207
5077,27556
24574,24575
2148,2150
29955,29957
17118,24255
13567,19025
8654,11063
4634,25387
26367,26369
26365,26369
6213,6254
12297,12298
4282,4283
7316,7317
719,4582
3689,3691
28665,28666
10778,10779
10670,10671
660,19154
1911,1913
18145,18147
12633,12634
7760,21506
17467,19454
24643,24644
3293,16965
18864,18866
11744,14705
10560,12234
22763,22772
6434,8271
1648,8003
20080,20082
20206,22129
7847,12958
19878,26893
1560,25815
12498,13956
109,4806
7397,7399
11908,16307
7471,16930
2690,20355
8464,8465
3918,10509
24459,24462
6710,6717
1699,29941
12791,21178
9303,29793
19333,27162
3162,3163
10330,10332
5053,5054
6805,6807
29990,29992
17474,24719
12652,12653
7182,7183
7505,27041
6682,17681
21121,21122
19050,28966
25028,25029
8975,15426
28180,28183
958,25867
20653,20656
66,26785
26757,26760
9160,27970
379,23418
14218,14219
29786,29787
17036,19812
22327,22328
7193,7194
11309,20394
24281,24648
1669,4522
21643,26298
9757,16344
18506,29705
25623,27064
6509,6510
14712,14713
20761,26907
10781,20310
22697,22698
22148,22149
21690,26799
3069,11904
27064,27264
17890,17893
10350,19137
2297,2299
4535,4536
9896,15717
16166,16167
22007,22010
15863,17967
15483,19939
7196,9531
7345,8409
4152,28218
18924,18928
530,19273
1756,2234
5839,27409
3197,8559
15450,29095
18814,23285
4760,5366
6428,14197
22901,26567
8478,19059
9225,16251
27034,27037
25373,25374
21358,21359
5333,24800
22442,29653
11291,22191
19917,23198
8656,8669
9024,24122
14784,14787
1229,27678
26049,28848
20929,28399
13010,14410
11050,11052
8768,27061
6999,8960
25445,25446
10497,10499
17546,17547
16902,16903
1833,4538
5579,21260
5752,18582
10731,27989
6133,20594
12336,12339
16120,16123
2682,23032
26919,26920
16498,22050
19296,29942
11896,11898
7376,7380
6551,6552
6352,6354
8416,8417
5185,14479
23718,23722
9359,11437
19003,23597
466,467
9321,18216
18163,21200
728,23884
12377,12379
11337,11340
11971,20060
7944,7946
10720,10723
13429,23428
14593,24251
9741,9742
22273,22276
25643,25646
495,9289
22250,22252
16661,16662
12902,12905
11840,27180
7811,7813
1936,9996
15390,15394
22631,22632
25683,25687
24587,24588
13998,14001
10457,24785
12110,16766
12963,12965
5947,15739
10722,10723
208,213
13018,13019
19051,26155
7076,11594
20052,29532
17385,17387
5996,9665
5652,10916
6985,17946
11608,11614
17599,18295
14189,14190
29254,29255
10006,16016
6899,7729
12456,26918
29971,29973
20982,20983
1212,24966
4888,14649
1845,6659
21436,21439
8994,21173
2857,16896
15663,19835
19123,25561
23293,23294
1848,27730
2635,2637
3410,26039
8097,8098
8397,23144
20631,20774
1805,16236
4317,13426
13764,25888
15085,24578
23451,23457
8372,27248
13604,13611
14633,14634
12051,15875
22628,22629
9320,9321
24968,24969
2500,17991
12153,12156
16846,22025
21391,21392
17154,25582
3279,3280
24974,24976
4829,4830
178,3762
21685,21687
7703,7704
4181,26549
28472,28473
6914,26413
10327,28584
16228,16229
19206,19211
2167,4498
12254,12255
3427,15732
6519,6522
6491,23411
2394,2396
21846,28397
24709,24710
28311,28322
27035,27039
18155,18156
20693,20694
14684,14685
23527,23528
7341,7348
6518,9629
3410,13396
21091,21092
2036,2040
7258,16498
4588,21426
4342,5619
15498,21210
27931,27932
29017,29018
4208,24276
17549,17550
3721,3724
17478,26400
23507,23509
17785,21647
24209,24210
4557,4558
19855,19856
305,1500
4305,26890
5170,27228
12678,12679
4504,21668
4348,4349
26872,26873
6281,27515
25216,25225
7517,7519
14558,14559
15785,17729
19608,19609
11981,11982
3755,5706
2796,2798
9162,10055
21974,21975
25512,25513
27055,27058
2575,2578
22008,22009
11029,11030
4978,4979
9937,9938
15796,15798
13758,13759
12949,12950
18594,23125
28167,28169
5795,5796
22296,23859
13322,13323
8995,15318
1559,2801
20042,20043
11348,23407
12216,12217
8830,8831
15802,29260
9037,13107
20363,20365
1677,12519
13405,24991
27083,27085
9155,9156
16363,29280
10687,19810
7392,14870
26962,26964
13168,25518
10208,25728
29330,29331
4836,4842
15174,26295
11086,29079
23176,23177
19048,19049
11390,12336
18409,18410
9766,13834
16476,16477
12630,12635
17221,29418
8460,13010
1814,10224
1995,1996
14665,14666
16598,19920
24918,24919
11836,17446
23921,26468
548,15823
23262,23265
1389,1393
15285,15286
16288,23909
14377,14379
23973,23975
16751,20333
6774,29698
13739,13741
12735,12737
7693,8809
9010,9012
25608,26239
8587,12541
13583,28968
29079,29082
10032,28646
6169,6172
28637,28638
17278,24661
5621,20997
5881,19142
14208,26666
18693,20031
15091,15093
26758,26973
1986,14996
2624,2625
6323,6324
241,26061
8626,8630
13998,14002
20482,20483
25116,27354
5859,22665
8300,22188
29302,29303
2610,4454
28893,28894
11994,19051
6840,16129
22251,22255
1179,12817
13952,13955
13049,13052
4247,9526
26279,26280
27531,28482
9991,9993
9012,15185
14545,14546
826,827
232,236
26809,26810
28186,28187
1412,9301
13480,26275
28318,28320
26461,26462
503,13810
13872,14732
22188,27343
17831,17832
12413,12415
10718,10722
10023,10024
12967,23039
28499,28501
19299,19308
29181,29183
16735,16736
7786,12398
10957,10958
11013,28731
14539,22083
14946,14947
17305,17306
6191,14933
11425,17869
7263,28154
1561,28540
8363,8364
17719,21535
8344,27603
16893,27454
26648,26650
11308,24482
16825,17852
22250,22251
27135,27136
1140,1141
5825,14137
1446,1451
15469,22316
6840,15315
17609,17617
16440,16745
16351,28347
9977,15345
14993,24897
11455,11458
27542,28934
28736,28738
16460,16462
16515,16516
20917,20918
21285,21287
18474,24305
3014,3018
15514,15515
6975,6977
6758,11557
12700,16257
4926,10908
20645,20646
14528,14531
3439,3440
26593,26594
18497,25597
9455,19820
6500,6502
8390,8944
7104,22802
12020,12022
16312,25057
9315,9316
1102,11797
18483,22760
3867,3868
16872,16873
3797,9716
10179,22346
13463,13464
5290,18010
4285,8628
2380,4268
11905,13270
2610,5414
121,3427
11694,20094
14393,23863
9399,9402
12947,18810
8121,26958
4633,4679
22094,22097
3550,3551
17988,17990
705,17052
1794,13270
4847,19626
5248,28337
23283,23286
14777,14778
22712,24121
619,17648
29469,29471
12064,13431
14405,17053
22196,22197
20455,29065
12839,17210
3201,3202
16570,16572
7395,7397
9761,22008
6858,8109
2842,24708
19173,28066
12945,17995
6905,6906
14352,22674
16437,20310
18146,20129
27605,27607
18097,18098
12272,12380
213,13352
670,20321
21906,21907
14745,14746
6304,8871
12050,19370
13961,13963
16504,16507
6493,9523
10831,26468
20154,20158
7969,16448
1912,6912
21986,21991
20201,20203
13786,17927
15615,15616
15683,15684
15089,15093
6026,24365
4548,14343
9381,21283
18924,18925
20213,20216
11714,28032
13896,22674
4633,4634
4901,27231
11293,14012
11895,11897
13709,13720
2701,9447
22258,28036
7251,16197
12611,12613
15063,15072
27337,27339
26749,26750
6717,10551
18838,18973
3624,12983
18371,20028
16472,17263
3899,3901
12960,12961
19750,19751
4927,27375
3819,3820
3093,3096
371,18500
3289,15355
7606,7609
2157,19553
15707,18977
14211,14213
16733,18408
3150,3151
26619,26620
4641,4643
11320,11440
17276,17278
7747,7748
11673,25250
10347,10348
25225,25226
1814,10254
19896,19897
25197,25200
18862,18863
20021,25623
10465,10468
20334,23381
8380,16315
8539,29416
3983,3984
10789,18555
5017,19280
8507,8508
3422,3423
14096,14097
8180,8183
1179,24708
30,28034
20484,29465
11947,24187
6036,24031
19745,19748
15513,15514
3975,20943
16882,16883
18222,23411
15563,28739
2550,2558
20956,24308
22931,24755
20079,29122
7740,7743
5589,24980
1034,1035
1193,25787
968,14284
20612,20613
29777,29780
13019,13020
18734,18736
4925,4929
17801,29331
28213,28214
19699,19702
2258,2259
18081,18082
2310,2312
8558,21483
13252,13256
7810,7814
8594,17006
19480,28560
9238,9561
11446,11447
3559,23440
6140,6141
15596,20110
26449,26451
9990,28975
5169,13247
2955,2963
4833,23387
14987,19572
22900,22904
8519,16532
4085,20359
8188,8190
26959,26960
6593,12233
10289,10290
23978,23979
13299,13300
4980,27471
22965,22966
12997,13002
10669,22548
27080,27082
8374,29388
22562,22563
19847,19848
5024,17621
17362,17363
9485,9487
4254,4255
3980,3982
14061,21292
24165,29252
18903,25313
3671,13034
8466,16882
24429,24431
356,357
8708,16501
3733,11334
18001,18004
9667,9675
5905,27606
2510,22118
12221,12224
28713,28718
15083,17597
8655,8656
19287,19288
6886,6889
3579,21733
7633,7635
22072,22073
12844,15931
1440,8014
23711,23713
24719,24720
20839,20841
8261,21690
17300,27399
24217,24219
10355,10360
24202,29377
3396,3400
19498,21580
12088,12089
19683,23198
21551,21552
22245,22259
25285,25290
3424,3427
19916,28202
14685,14689
3988,3989
666,2268
4638,19411
25733,25734
6815,8726
18518,18520
8276,23760
26713,28074
8003,17536
22062,25046
11523,13615
18227,18229
15876,15877
5759,5760
18798,18800
11264,13681
8145,12051
862,26955
9875,23761
19843,20698
3752,17978
21619,21625
23392,27741
9240,11688
4846,28437
6739,24072
21391,21394
10877,10879
15694,15695
14666,28158
14066,14068
12655,12656
2185,2186
28213,28217
14676,20967
4926,4927
14048,26887
18453,27454
6832,6838
2596,15027
9189,9191
15741,23782
5653,5654
15299,29716
14762,14764
488,14061
13309,16994
12669,12675
15834,15835
23823,23824
13748,13749
3520,4536
5133,14594
3301,27053
10347,10349
5718,9305
27008,28091
20143,23696
27780,27781
18523,18524
22504,22506
8495,15698
12007,15468
14544,14545
2350,19004
15692,15695
5290,26581
14541,14545
4056,10618
14142,15823
3013,3014
12904,12908
25940,25941
4533,13118
21547,21548
10810,10811
2955,23639
21338,28899
11280,14477
8202,8206
4680,9405
19956,19957
13639,13641
14266,28699
5323,27246
10635,10636
7936,29124
11357,29811
19246,19252
5250,21352
117,25318
6722,6723
16235,16239
2002,6348
1498,1499
15069,15070
3420,9890
19129,23523
10639,28199
10962,12160
5868,5871
18699,18701
21353,21356
12712,26845
7169,7170
12109,17898
2308,26065
23111,27258
13406,13407
19229,19230
28298,28299
12756,12757
15827,18371
1995,15678
6977,6979
19077,19078
28765,28770
16588,16592
24826,24837
15041,20221
6930,14683
13192,13193
7542,13503
6603,6605
9594,9595
18838,27167
541,10629
19231,19692
10322,10327
12794,29730
2544,12059
22862,26427
7990,7992
20185,22186
843,3652
427,12893
27781,27785
3999,20172
28148,28149
20993,20995
26231,26232
16341,16342
16886,16888
3671,11657
16598,16600
2062,29661
23880,29435
7306,7307
25471,25472
3764,5969
17096,27378
26933,29059
4406,7808
23642,23644
14363,14366
12625,12627
20445,21001
4053,4054
21343,21344
23107,23113
9995,23307
9742,9745
7566,7569
1973,5529
20934,29473
18321,18323
1528,22479
28649,28650
28615,28616
12239,21684
11496,28525
11033,11034
4926,4930
6179,22208
23095,23097
3458,21946
29427,29428
27216,27580
25039,25040
6401,10792
20344,20347
19176,29178
20990,20991
25468,25469
2283,21039
13415,13416
14652,14653
12181,17910
23027,29268
6291,27022
15824,15829
28826,28830
20640,27389
29289,29292
1237,3288
2953,17901
7448,12058
13402,20334
735,736
13194,16786
19832,19835
16438,23964
9154,9155
4289,10007
25135,25797
20009,20013
4044,4045
11031,11034
13449,19792
21450,21451
12194,27201
9901,9902
28138,28150
21286,21289
15068,15069
29957,29958
8057,8061
13601,13603
20386,20393
19595,23906
2109,12747
8833,19621
28482,28485
12578,12579
5966,5968
1455,6997
24597,24598
20163,20164
20245,20246
21901,21902
29679,29684
22250,23773
20408,23100
19897,19898
19391,19392
10715,22223
6960,11423
17676,17677
13950,23676
12166,12169
9421,19089
16780,16781
28536,28537
10340,27423
5569,5578
18836,18837
18881,23603
11708,14382
11989,11992
8058,16605
20230,20231
17397,28595
1309,11489
20285,20286
4115,4116
6304,28390
12272,23374
1500,21403
15625,19483
3607,6892
9036,9039
5516,5517
16324,29659
19976,27618
18279,18280
15634,15635
13951,13954
10806,26874
9146,9147
15834,15836
6911,28841
26523,26525
3830,6172
6492,6496
1333,16337
5588,18041
9653,9654
4972,26494
22762,22763
892,7655
15302,15303
24219,24220
1981,22433
777,778
15561,15562
11261,12817
22915,22916
29125,29126
23786,23789
19906,29073
11173,11175
25683,25685
419,23013
27693,27694
23859,26511
1030,1031
11966,17668
19010,21082
11229,17259
13817,13819
91,92
12126,12127
19296,19297
28683,28685
5326,5333
3834,21260
6518,22804
7751,8371
10285,10286
9390,14956
10966,23903
18305,18308
5950,22337
13109,13110
12971,12972
7384,7386
2629,20898
1426,3069
28589,28590
15532,15535
2685,9308
35,10744
21436,27810
12595,23530
8284,8290
1448,3058
21258,21261
2534,29745
29683,29684
14291,14295
19489,19490
10587,25599
5467,5469
13847,13849
12286,29315
28682,28684
3253,3341
10212,10214
2386,20600
3750,3751
6923,18768
16318,27628
6409,6410
4570,4571
13425,20332
703,18497
1699,6424
15789,25024
21699,23051
17222,17223
4630,28701
28586,28588
25586,28561
12392,12393
21363,21364
3284,16864
12835,16751
70,71
3204,28772
19408,23099
15607,15610
7488,7489
19120,19121
7511,7513
23066,23070
26292,26294
15159,28639
26924,26925
5752,8599
9255,27728
23551,26160
7435,29479
4108,10671
16173,16175
6947,9294
25390,25391
27568,27569
22226,22227
8568,24767
6364,7258
12881,25144
4827,23417
2504,3188
6795,6803
5780,5781
18732,25722
11583,29072
5375,14768
19221,28476
6429,6430
9517,9520
2807,18574
10575,21362
28438,28439
19070,19071
4649,4652
10087,27985
1567,27098
27941,27944
9090,18256
7455,7457
28493,28494
4724,4725
12856,14995
13345,27123
28538,29506
9964,24501
23976,28876
1285,1286
23831,23833
6187,21229
5968,7399
20732,23086
6682,9090
942,24126
14284,14285
19626,19627
12015,26967
4990,9352
23124,23127
16112,16113
21089,21090
20284,28156
13205,13206
22191,22192
4374,16211
18761,18763
11821,27628
5456,25316
23687,23688
21486,21489
1162,24024
24834,24836
4653,4660
13858,18667
16439,23358
7462,24263
24922,24923
22466,22467
24347,24349
28299,28300
25335,25336
15731,15732
19210,19211
106,17589
9247,20488
9768,13518
11780,25736
10987,10988
20096,25776
16981,16982
23366,23370
9030,17483
214,217
5937,5938
24277,24280
6899,17312
13203,13206
6161,6977
9123,11474
12436,12437
5827,20244
19421,19422
23173,23175
28882,28883
25987,27775
17161,17162
2533,9735
13127,13128
9505,9508
1245,9373
9730,9731
5259,10116
15942,26453
8260,8262
20156,20158
2916,4470
2962,5316
2388,2391
19064,24437
7738,7743
2509,2511
2709,25599
10071,10093
20918,21096
7640,28875
21815,21816
15959,15960
14645,19521
13943,13945
25173,25174
1864,26647
19010,27339
12254,12256
23929,23931
18918,21832
20989,20991
16622,18219
14212,14213
16885,25956
9956,9957
3321,13265
16916,20320
7741,14262
10313,15673
11009,27293
10128,10130
5383,20852
19692,19694
22838,22839
1618,1621
10596,10600
4638,16242
12014,19922
13355,21172
3589,3590
4463,19595
20427,20428
25670,25672
19001,23460
13308,13315
4865,9064
10027,14674
322,20567
28935,28936
21329,21362
7438,11443
14594,14596
21345,21347
25340,25343
3988,25245
15742,26134
8866,8867
